,Vote ID,File,Date,Title,Procedure,Leg/Non-Leg/Bud,Type of Vote,Code,interinstitutional file number,Committee responsabile,De,Subject,Final vote?,Author,RCV,Vote
102,103,9.0,21.10.2009,"Freedom of Information in Italy:  Joint motion for a resolution by S&D, ALDE, GUE/NGL and Greens groups",,Non,Joint Motions for a resolution,B7-0090/2009 ,0,0,"Civil liberties, justice & home affairs",After recital E,0.0,PPE,RCV,-
103,104,9.0,21.10.2009,"Freedom of Information in Italy:  Joint motion for a resolution by S&D, ALDE, GUE/NGL and Greens groups",,Non,Joint Motions for a resolution,B7-0090/2009 ,0,0,"Civil liberties, justice & home affairs",vote: resolution (text as a whole) ,1.0,"S&D, ALDE, 
Greens/EFA, GUE/NGL",RCV,-
104,105,10.0,22.10.2009,"Draft general budget of the European Union - 2010 financial year
- Draft amendments to and proposals for modification relating to the appropriations in Section III and Sections I, II, IV, V, VI, VII, VIII and IX ",,Bud,,0,0,0,Budget,05 02 03,0.0,0,RCV,+
105,106,10.0,22.10.2009,"Draft general budget of the European Union - 2010 financial year
- Draft amendments to and proposals for modification relating to the appropriations in Section III and Sections I, II, IV, V, VI, VII, VIII and IX ",,Bud,,0,0,0,Budget,05 02 12 09,0.0,0,RCV,-
106,107,10.0,22.10.2009,"Draft general budget of the European Union - 2010 financial year
- Draft amendments to and proposals for modification relating to the appropriations in Section III and Sections I, II, IV, V, VI, VII, VIII and IX ",,Bud,,0,0,0,Budget,Amendment 812,0.0,0,RCV,+
107,108,10.0,22.10.2009,"Draft general budget of the European Union - 2010 financial year
- Draft amendments to and proposals for modification relating to the appropriations in Section III and Sections I, II, IV, V, VI, VII, VIII and IX ",,Bud,,0,0,0,Budget,05 03 02 22,0.0,0,RCV,-
108,109,10.0,22.10.2009,"Draft general budget of the European Union - 2010 financial year
- Draft amendments to and proposals for modification relating to the appropriations in Section III and Sections I, II, IV, V, VI, VII, VIII and IX ",,Bud,,0,0,0,Budget,19,0.0,0,RCV,-
109,110,10.0,22.10.2009,"Draft general budget of the European Union - 2010 financial year
- Draft amendments to and proposals for modification relating to the appropriations in Section III and Sections I, II, IV, V, VI, VII, VIII and IX ",,Bud,,0,0,0,Budget,19,0.0,0,RCV,-
110,111,10.0,22.10.2009,"Draft general budget of the European Union - 2010 financial year
- Draft amendments to and proposals for modification relating to the appropriations in Section III and Sections I, II, IV, V, VI, VII, VIII and IX ",,Bud,,0,0,0,Budget,21,0.0,0,RCV,-
111,112,10.0,22.10.2009,"Draft general budget of the European Union - 2010 financial year
- Draft amendments to and proposals for modification relating to the appropriations in Section III and Sections I, II, IV, V, VI, VII, VIII and IX ",,Bud,,0,0,0,Budget,21,0.0,0,RCV,+
112,113,10.0,22.10.2009,"Draft general budget of the European Union - 2010 financial year
- Draft amendments to and proposals for modification relating to the appropriations in Section III and Sections I, II, IV, V, VI, VII, VIII and IX ",,Bud,,0,0,0,Budget,22,0.0,0,RCV,-
113,114,10.0,22.10.2009,"Draft general budget of the European Union - 2010 financial year
- Draft amendments to and proposals for modification relating to the appropriations in Section III and Sections I, II, IV, V, VI, VII, VIII and IX ",,Bud,,0,0,0,Budget,22,0.0,0,RCV,-
114,115,10.0,22.10.2009,"Draft general budget of the European Union - 2010 financial year
- Draft amendments to and proposals for modification relating to the appropriations in Section III and Sections I, II, IV, V, VI, VII, VIII and IX ",,Bud,,0,0,0,Budget,23,0.0,0,RCV,-
115,116,10.0,22.10.2009,"Draft general budget of the European Union - 2010 financial year
- Draft amendments to and proposals for modification relating to the appropriations in Section III and Sections I, II, IV, V, VI, VII, VIII and IX ",,Bud,,0,0,0,Budget,Amendment 736,0.0,0,RCV,-
116,117,10.0,22.10.2009,"Report: László Surján - Draft general budget 2010 (Section III)
on the draft general budget of the European Union for the financial year 2010, Section III - Commission (C7-0127/2009 - 2009/2002(BUD)) and on the letter of amendment No 1/2010 (SEC(2009)1133) to the draft general budget of the European Union for the financial year 2010",,Bud,Motions for a resolution,A7-0038/2009,2009/2002/BUD,Budgets,Budget,vote: resolution (text as a whole) ,1.0,0,RCV,+
117,118,10.0,22.10.2009,"Report: Claude Moraes - Adjustment of basic salaries and allowances applicable to Europol staff
on the initiative of the Czech Republic with a view to adopting a Council Decision adjusting the basic salaries and allowances applicable to Europol staff",*,Leg,Draft legislative resolution ,A7-0040/2009 ,2009/0805/CNS,"Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",vote: resolution (text as a whole) ,1.0,0,RCV,+
118,119,10.0,22.10.2009," Proposal for a Council regulation - Common organisation of agricultural markets and specific provisions for certain agricultural products (single CMO Regulation)
amending Regulation (EC) No 1234/2007 establishing a common organisation of agricultural markets and on specific provisions for certain agricultural products ",*,Leg,Draft legislative resolution ,C7-0223/2009 ,2009/0152/CNS,0,Agriculture,0,1.0,0,RCV,+
119,120,10.0,22.10.2009," Motions for resolutions - Progress of SIS II and VIS 
to wind up the debate on the statement by the Commission",,Non,Motions for a resolution,B7-0097/2009 ,2009/2721/RSP,0,"Civil liberties, justice & home affairs",Paragraph 1,0.0,0,RCV,+
120,121,10.0,22.10.2009," Motions for resolutions - Progress of SIS II and VIS 
to wind up the debate on the statement by the Commission",,Non,Motions for a resolution,B7-0097/2009 ,2009/2721/RSP,0,"Civil liberties, justice & home affairs",vote: resolution (text as a whole) ,1.0,"PPE, S&D, ALDE, ECR",RCV,+
121,122,10.0,22.10.2009,Motions for resolutions - Democracy building in external relations ,,Non,Joint Motions for a resolution,B7-0118/2009,2009/2718/RSP,0,"Civil liberties, justice & home affairs",Paragraph 13,0.0,0,RCV,+
122,123,10.0,22.10.2009,"Report: Elmar Brok - The institutional aspects of setting up the European External Action Service
on the institutional aspects of setting up the European External Action Service",,Non,Motions for a resolution, A7-0041/2009 ,2009/2133/INI,Constitutional Affairs,Constitutional and inter-institutional Affairs,"Paragraph 6, point e",0.0,ECR,RCV,-
123,124,10.0,22.10.2009,"Report: Elmar Brok - The institutional aspects of setting up the European External Action Service
on the institutional aspects of setting up the European External Action Service",,Non,Motions for a resolution, A7-0041/2009 ,2009/2133/INI,Constitutional Affairs,Constitutional and inter-institutional Affairs,"Paragraph 8, point b",0.0,Greens/EFA,RCV,-
124,125,10.0,22.10.2009,"Report: Elmar Brok - The institutional aspects of setting up the European External Action Service
on the institutional aspects of setting up the European External Action Service",,Non,Motions for a resolution, A7-0041/2009 ,2009/2133/INI,Constitutional Affairs,Constitutional and inter-institutional Affairs,"Paragraph 8, point c",0.0,ECR,RCV,-
125,126,10.0,22.10.2009,"Report: Elmar Brok - The institutional aspects of setting up the European External Action Service
on the institutional aspects of setting up the European External Action Service",,Non,Motions for a resolution, A7-0041/2009 ,2009/2133/INI,Constitutional Affairs,Constitutional and inter-institutional Affairs,Paragraph 9,0.0,ECR,RCV,-
126,127,10.0,22.10.2009,"Report: Elmar Brok - The institutional aspects of setting up the European External Action Service
on the institutional aspects of setting up the European External Action Service",,Non,Motions for a resolution, A7-0041/2009 ,2009/2133/INI,Constitutional Affairs,Constitutional and inter-institutional Affairs,Paragraph 11,0.0,ECR,RCV,-
127,128,10.0,22.10.2009,"Report: Elmar Brok - The institutional aspects of setting up the European External Action Service
on the institutional aspects of setting up the European External Action Service",,Non,Motions for a resolution, A7-0041/2009 ,2009/2133/INI,Constitutional Affairs,Constitutional and inter-institutional Affairs,Paragraph 12,0.0,ECR,RCV,-
128,129,10.0,22.10.2009,"Report: Elmar Brok - The institutional aspects of setting up the European External Action Service
on the institutional aspects of setting up the European External Action Service",,Non,Motions for a resolution, A7-0041/2009 ,2009/2133/INI,Constitutional Affairs,Constitutional and inter-institutional Affairs,Paragraph 12,0.0,Greens/EFA,RCV,-
129,130,10.0,22.10.2009,"Report: Elmar Brok - The institutional aspects of setting up the European External Action Service
on the institutional aspects of setting up the European External Action Service",,Non,Motions for a resolution, A7-0041/2009 ,2009/2133/INI,Constitutional Affairs,Constitutional and inter-institutional Affairs,After M,0.0,Greens/EFA,RCV,-
130,131,10.0,22.10.2009,"Report: Elmar Brok - The institutional aspects of setting up the European External Action Service
on the institutional aspects of setting up the European External Action Service",,Non,Motions for a resolution, A7-0041/2009 ,2009/2133/INI,Constitutional Affairs,Constitutional and inter-institutional Affairs,vote: resolution (text as a whole) ,1.0,0,RCV,+
131,132,10.0,22.10.2009, Motions for resolutions - Preparation of the TEC meeting and the EU/USA Summit (2 and 3 November 2009) ,,Non,Joint Motions for a resolution,B7-0095/2009 ,2009/2731/RSP,0,Economic & monetary affairs,After paragraph 23,0.0,Greens/EFA,RCV,+
132,133,10.0,22.10.2009, Motions for resolutions - Preparation of the TEC meeting and the EU/USA Summit (2 and 3 November 2009) ,,Non,Joint Motions for a resolution,B7-0095/2009 ,2009/2731/RSP,0,Economic & monetary affairs,Paragraph 37,0.0,ALDE,RCV,+
133,134,10.0,22.10.2009,Situation in Guinea,,Non,Joint Motions for a resolution,RC-B7-0102/2009,2009/2732/RSP,0,Foreign & security policy,Paragraph 10,0.0,original text,RCV,-
134,135,10.0,22.10.2009,Situation in Guinea,,Non,Joint Motions for a resolution,RC-B7-0102/2009,2009/2732/RSP,0,Foreign & security policy,vote: resolution (text as a whole),1.0,0,RCV,+
135,136,10.0,22.10.2009,Situation in Sri Lanka,,Non,Joint Motions for a resolution,RC-B7-0100/2009,2009/2735/RSP,0,Foreign & security policy,vote: resolution (text as a whole),1.0,0,RCV,+
136,137,11.0,12.11.2009,"Report: Tanja Fajon - Third country nationals subject to or exempt from a visa requirement when crossing external borders
on the proposal for a Council regulation amending Regulation (EC) No 539/2001 listing the third countries whose nationals must be in possession of visas when crossing the external borders and those whose nationals are exempt from that requirement",*,Leg,Draft legislative resolution ,A7-0042/2009,2009/0104/CNS,"Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",vote: legislative resolution (text as a whole),1.0,0,RCV,+
137,138,11.0,12.11.2009,Motion for a resolution - draft Commission decision regarding the Progress annual plan work for 2010 and list of activities by policy section ,,Non,Motion for a resolution,B7-0135/2009 ,2009/2759/RSP,0,Employment & social affairs,vote: resolution (text as a whole),1.0,0,RCV,+
138,139,11.0,12.11.2009,Motions for resolutions - EU - Russia summit on 18 November 2009 in Stockholm ,,Non,Joint Motions for a resolution,RC-B7-0128/2009 ,2009/2700/RSP,0,Foreign & security policy,After paragraph 12,0.0,Greens/EFA,RCV,+
139,140,11.0,12.11.2009,Motions for resolutions - EU - Russia summit on 18 November 2009 in Stockholm ,,Non,Joint Motions for a resolution,RC-B7-0128/2009 ,2009/2700/RSP,0,Foreign & security policy,After paragraph 16,0.0,ECR,RCV,-
140,141,11.0,12.11.2009,Motions for resolutions - EU - Russia summit on 18 November 2009 in Stockholm ,,Non,Joint Motions for a resolution,RC-B7-0128/2009 ,2009/2700/RSP,0,Foreign & security policy,Paragraph 18,0.0,ECR,RCV,-
141,142,11.0,12.11.2009,"Report: Alain Lamassoure- Transitional procedural guidelines on budgetary matters in view of the entry into force of the Lisbon Treaty
",,Non,Motion for a resolution,A7-0045/2009 ,2009/2168/INI,Budgets,Budget,Paragraph 2,0.0,EFD,RCV,-
142,143,11.0,12.11.2009,"Report: Alain Lamassoure- Transitional procedural guidelines on budgetary matters in view of the entry into force of the Lisbon Treaty
",,Non,Motion for a resolution,A7-0045/2009 ,2009/2168/INI,Budgets,Budget,Paragraph 5,0.0,EFD,RCV,-
143,144,11.0,12.11.2009,"Report: Alain Lamassoure- Transitional procedural guidelines on budgetary matters in view of the entry into force of the Lisbon Treaty
",,Non,Motion for a resolution,A7-0045/2009 ,2009/2168/INI,Budgets,Budget,Paragraph 6,0.0,EFD,RCV,-
144,145,11.0,12.11.2009,"Report: Alain Lamassoure- Transitional procedural guidelines on budgetary matters in view of the entry into force of the Lisbon Treaty
",,Non,Motion for a resolution,A7-0045/2009 ,2009/2168/INI,Budgets,Budget,Paragraph 7,0.0,EFD,RCV,-
145,146,11.0,12.11.2009,"Report: Alain Lamassoure- Transitional procedural guidelines on budgetary matters in view of the entry into force of the Lisbon Treaty
",,Non,Motion for a resolution,A7-0045/2009 ,2009/2168/INI,Budgets,Budget,Paragraph 8,0.0,EFD,RCV,-
146,147,11.0,12.11.2009,"Report: Alain Lamassoure- Transitional procedural guidelines on budgetary matters in view of the entry into force of the Lisbon Treaty
",,Non,Motion for a resolution,A7-0045/2009 ,2009/2168/INI,Budgets,Budget,Paragraph 9,0.0,EFD,RCV,-
147,148,11.0,12.11.2009,"Report: Alain Lamassoure- Transitional procedural guidelines on budgetary matters in view of the entry into force of the Lisbon Treaty
",,Non,Motion for a resolution,A7-0045/2009 ,2009/2168/INI,Budgets,Budget,Paragraph 10,0.0,EFD,RCV,-
148,149,11.0,12.11.2009,"Report: Alain Lamassoure- Transitional procedural guidelines on budgetary matters in view of the entry into force of the Lisbon Treaty
",,Non,Motion for a resolution,A7-0045/2009 ,2009/2168/INI,Budgets,Budget,vote: resolution (text as a whole),1.0,0,RCV,+
149,150,12.0,24.11.2009,"Report: Catherine Trautmann - Electronic communication networks and services, 3rd reading on the joint text approved by the Conciliation Committee ",***III,Leg,Draft legislative resolution ,A7-0070/2009 ,2007/0247/COD,0,Internal market & consumer protection,single vote,1.0,0,RCV,+
150,151,12.0,24.11.2009,"Report: Bart Staes- Statistics on pesticides
on the joint text approved by the Conciliation Committee for a regulation of the European Parliament and of the Council concerning statistics on pesticides",***III  ,Leg,Draft legislative resolution ,A7-0063/2009,2006/0258/COD,0,Agriculture,single vote,1.0,0,RCV,+
151,152,12.0,24.11.2009,Report: Lidia Joanna Geringer de Oedenberg- Community financial aid in the field of trans-European networks (codification),***I,Leg,Draft legislative resolution ,A7-0057/2009,2009/0037/COD,Committee on Legal Affairs,Juridical affairs,single vote,1.0,0,RCV,+
152,153,12.0,24.11.2009,"Report: Timothy Kirkhope - Rules on the confidentiality of Europol information
",*,Leg,Draft legislative resolution ,A7-0065/2009 ,2009/0807/CNS,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Proposal for a decision,1.0,0,RCV,-
153,154,12.0,24.11.2009,"Report: Sophia in 't Veld- Implementing rules governing Europol's relations with partners, including the exchange of personal data and classified information",*,Leg,Draft legislative resolution ,A7-0064/2009,2009/0808/CNS,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Proposal for a decision,1.0,0,RCV,-
154,155,12.0,24.11.2009, Report: Jan Philipp Albrecht - List of third States and organisations for Europol agreements,*,Leg,Draft legislative resolution ,A7-0069/2009 ,2009/0809/CNS,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Proposal for a decision,1.0,0,RCV,-
